9999903001000620;9999906363916105;1
9999903001000621;9999917470271727;1
9999903001000622;9999918542862339;1
9999903001000623;9999921003334022;1
9999903001000624;9999964587567737;1
9999903001000625;9999954330957409;1
9999903001000626;9999966858069325;1
9999903001000627;9999943592716310;1
9999903001000628;9999990983376090;1
9999903001000629;9999969983468922;1
9999903001000630;9999922535530235;1
9999903001000631;9999937568567806;1
9999903001000632;9999983046682781;1
9999903001000633;9999985422174769;1
9999903001000634;9999954661152886;1
9999903001000635;9999962607900728;1
9999903001000636;9999934406813761;1
9999903001000637;9999991477937660;1
9999903001000638;9999989972413178;1
9999903001000639;9999940250542251;1
9999903001000640;9999957944704364;1
9999903001000641;9999966704646309;1
9999903001000642;9999982263780874;1
9999903001000643;9999941593509643;1
9999903001000644;9999963245951345;1
9999903001000645;9999997126055977;1
9999903001000646;9999966244967365;1
9999903001000647;9999952324892429;1
9999903001000396;9999934838745846;1
9999903001000393;9999904257591270;1
9999903001000394;9999903550393772;1
9999903001000395;9999959831821367;1
9999903001000397;9999901924229969;1
9999903001000398;9999945682932920;1
9999903001000399;9999975036871658;1
9999903001000400;9999936649876924;1
9999903001000401;9999946054006596;1
9999903001000402;9999917986802553;1
9999903001000403;9999931397389338;1
9999903001000404;9999916182132223;1
9999903001000405;9999948713041738;1
9999903001000406;9999989385218613;1
9999903001000407;9999979567575238;1
9999903001000408;9999913206320324;1
9999903001000409;9999962841607268;1
9999903001000410;9999902389748056;1
9999903001000411;9999985736310396;1
9999903001000412;9999954543384962;1
9999903001000413;9999980177057917;1
9999903001000414;9999948667760362;1
9999903001000415;9999908783294664;1
9999903001000416;9999905592184718;1
9999903001000417;9999973684654371;1
9999903001000418;9999999756847135;1
9999903001000419;9999903437399643;1
9999903001000420;9999903048981375;1
9999903001000421;9999917217436703;1
9999903001000422;9999978934303686;1
9999903001000423;9999926300531449;1
9999903001000651;9999994503835033;1
9999903001000648;9999919123540930;1
9999903001000649;9999969778566825;1
9999903001000650;9999949461697618;1
9999903001000652;9999950829179740;1
9999903001000653;9999998978098314;1
9999903001000654;9999954031490298;1
9999903001000655;9999973964261717;1
9999903001000656;9999926701896331;1
9999903001000657;9999950972907953;1
9999903001000658;9999937337657314;1
9999903001000659;9999903614868316;1
9999903001000660;9999970775121659;1
9999903001000661;9999970721570613;1
9999903001000662;9999916415913392;1
9999903001000663;9999962139659211;1
9999903001000664;9999951272346063;1
9999903001000665;9999937926324986;1
9999903001000666;9999900359156942;1
9999903001000667;9999972662360107;1
9999903001000668;9999999482257651;1
9999903001000669;9999916373988902;1
9999903001000670;9999918699672321;1
9999903001000671;9999923857422715;1
9999903001000672;9999988943426276;1
9999903001000673;9999996781346557;1
9999903001000674;9999991250307699;1
9999903001000675;9999952673332178;1
9999903001000676;9999910378903684;1
9999903001000677;9999937719845743;1
9999903001000678;9999924349082740;1
9999903001000679;9999961751438849;1
9999903001000680;9999926236404893;1
9999903001000681;9999904603410505;1
9999903001000682;9999918289696050;1
9999903001000683;9999905586447107;1
9999903001000684;9999965541193335;1
9999903001000685;9999945816066754;1
9999903001000686;9999915762850607;1
9999903001000687;9999966937567942;1
9999903001000688;9999998486080664;1
9999903001000689;9999932568471541;1
9999903001000690;9999939673981884;1
9999903001000691;9999967950647285;1
9999903001000692;9999914551398437;1
9999903001000693;9999976453774909;1
9999903001000694;9999971910629450;1
9999903001000695;9999985979879947;1
9999903001000696;9999937199347666;1
9999903001000697;9999952705777947;1
9999903001000698;9999980292067354;1
9999903001000699;9999995459275032;1
9999903001000700;9999967122537294;1
9999903001000701;9999903650194896;1
9999903001000702;9999908535955111;1
9999903001000703;9999959019325593;1
9999903001000875;9999903368361327;1
9999903001000872;9999925689260433;1
9999903001000873;9999961347294238;1
9999903001000874;9999969677465290;1
9999903001000876;9999975121356129;1
9999903001000877;9999928674117117;1
9999903001000878;9999981075055324;1
9999903001000879;9999960547352734;1
9999903001000880;9999900626655768;1
9999903001000881;9999957589456872;1
